product_name,category_large,category_medium,item_type,grocery_item_name,brand_name
[HUGO&VICTOR] 파운드 케이크,간식류,디저트/케이크,BAKERY,케이크,HUGO&VICTOR
[Graze Cattle]자유방목 호주산 소고기 목초 부채살 스테이크,육류/계란,소고기,RAW_MEAT,부채살,Graze Cattle
[말돈] 플레이크 소금,조미료,조미료,SAUCE_SEASONING,소금,말돈
[99소시지] 삼겹 후랑크 소시지,육류/계란,가공육(햄/소시지),PROCESSED_MEAT,소시지,99소시지
[덴프스] 덴마크 유산균이야기,기타,기타,UNKNOWN,유산균,덴프스
[Fairday] 공정무역 바른 건망고,과일/견과류,과일,RAW_FRUIT,망고,Fairday
[동광젓갈] 백명란젓,간편식,반찬류,SIMPLE_PROCESSED,명란젓,동광젓갈
[Ansem] 오세트라 캐비아,수산물,어란,RAW_SEAFOOD,캐비아,Ansem
[김소영 아티장의 안단테] 벨레트왈 크리미 슬라이스,유제품,치즈,DAIRY,치즈,김소영 아티장의 안단테
[Dole] 후룻팝,음료,주스,BEVERAGE,과채주스,Dole
[널담] 완전영양식빵,간식류,빵류,BAKERY,식빵,널담
[감코리아]곶감 쏙 치즈 시리즈,간식류,디저트/케이크,BAKERY,곶감,감코리아
[Kurly's] R15 통밀 모닝롤,간식류,빵류,BAKERY,모닝빵,Kurly's
[가토미작] 망고 그릭요거트 보틀 케이크,유제품,요거트,DAIRY,그릭요거트,가토미작
[농협] [25년산 햇곡] 강원 신림농협 국산 백태,채소/곡물류,콩/두부,SIMPLE_PROCESSED,백태,농협
[1등급 한우] 등심 구이용 (냉장),육류/계란,소고기,RAW_MEAT,등심,1등급 한우
[남양] 떠먹는 불가리스 플레인,유제품,요거트,DAIRY,요거트,남양
타이거 오리지널,술,맥주,ALCOHOL,맥주,타이거
플라티노 블루 모스카토,술,와인,ALCOHOL,스파클링 와인,J. 가르시아 카리온
몽그라스 안투 쉬라,술,와인,ALCOHOL,레드 와인,몽그라스
[G7] 퓨어블랙 라이트,음료,커피/차,BEVERAGE,커피,G7
[녹차원] 제로슈가 차,음료,커피/차,BEVERAGE,차,녹차원
탐나불린 쇼비뇽 블랑,술,기타 주류,ALCOHOL,위스키,탐나불린
크러시,술,맥주,ALCOHOL,맥주,롯데칠성음료
[롯데] 프리미엄 가나 마카다미아,과일/견과류,견과류,RAW_FRUIT,마카다미아,롯데
[맑은물에] 참좋은 국산콩 순두부,채소/곡물류,콩/두부,SIMPLE_PROCESSED,순두부,맑은물에
[룰루맘] 리얼치즈구마,간식류,디저트/케이크,BAKERY,고구마 스틱,룰루맘
[KF365] 노르웨이 고등어,수산물,생선,RAW_SEAFOOD,고등어,KF365
[마니커에프앤지] 옛날통닭 바사삭 치킨윙,간편식,냉동식품,FROZEN_MEAL,치킨,마니커에프앤지
[레인코스트] 크리스프 크래커,간식류,과자/스낵,SNACK,크래커,레인코스트
[Chai797] 새우 듬뿍 하가우,간편식,냉동식품,FROZEN_MEAL,만두,Chai797
[드시모네] 프리미엄 플러스,기타,기타,UNKNOWN,유산균,드시모네
[HBAF] 다크초코 프레첼,간식류,과자/스낵,SNACK,프레첼,HBAF
[담양갈비창고] 한돈 한판 바싹불고기,육류/계란,소고기,RAW_MEAT,불고기,담양갈비창고
[고메] 클래식 콤비네이션 피자,간편식,냉동식품,FROZEN_MEAL,피자,고메
[건나물] 건가지,채소/곡물류,채소,RAW_PRODUCE,가지,건나물
[덴마크] 덴마크 하이 그릭 프로즌 아이스크림,유제품,요거트,DAIRY,아이스크림,덴마크
[Picard] 초콜릿 라바 케이크,간식류,디저트/케이크,BAKERY,케이크,Picard
컨트리 레인 솔티드 카라멜,술,기타 주류,ALCOHOL,리큐르,(주)에프제이코리아
[드로게리아] 페퍼론치노밀 (그라인더),조미료,조미료,SAUCE_SEASONING,페퍼론치노,드로게리아
[매일] 폴바셋 어메이징 오트 커피,음료,커피/차,BEVERAGE,오트 커피,매일
[떡미당] 크림가득 찹쌀떡,간식류,떡,SNACK,찹쌀떡,떡미당
[강고집] 바삭 구운 순살먹태,수산물,멸치/건어물,DRIED_SEAFOOD,먹태,강고집
[RARE : 레어] 1++ 한우 차돌박이 슬라이스,육류/계란,소고기,RAW_MEAT,차돌박이,RARE : 레어
[김소형원방] 목편한 무꿀배 스틱,기타,기타,UNKNOWN,무꿀배 스틱,김소형원방
[녹색한우] 무항생제 1+ 한우 안심 구이용 (냉장),육류/계란,소고기,RAW_MEAT,안심,녹색한우
[둥구나무] 계란말이,간편식,반찬류,SIMPLE_PROCESSED,계란말이,둥구나무
구로키 혼텐 잃어버린 시간을 찾아서 ,술,기타 주류,ALCOHOL,사케,구로키 혼텐
[마이노멀 x YOZM] 저당 그릭요거트 애플시나몬,유제품,요거트,DAIRY,그릭요거트,마이노멀 x YOZM
[둥구나무] 산채나물 비빔밥 세트,간편식,밀키트,RTC_MEAL,밀키트,둥구나무
[기획상품][Dole] 스위티오 실속 파인애플,과일/견과류,과일,RAW_FRUIT,파인애플,기획상품
[매일] 소화가 잘되는 우유 저지방,유제품,우유/두유,DAIRY,우유,매일
[Kim's butcher] 미국산 돼지고기 샤브샤브 (냉동),육류/계란,돼지고기,RAW_MEAT,샤브샤브용 돼지고기,Kim's butcher
[고래사] 야채가득 사각어묵,수산물,어육가공식품,SIMPLE_PROCESSED,어묵,고래사
[김구원선생] 유기농 숙주나물,채소/곡물류,채소,RAW_PRODUCE,숙주나물,김구원선생
프라팡15년,술,기타 주류,ALCOHOL,브랜디,프라팡
[감코리아] 월하시 팩,간식류,디저트/케이크,BAKERY,곶감,감코리아
고세 그랑 밀레짐 브뤼,술,와인,ALCOHOL,스파클링 와인,고세
[마이너피겨스] 유기농 오트음료,음료,주스,BEVERAGE,오트음료,마이너피겨스
[강훈목장] 수제 그릭요거트 시그니처,유제품,요거트,DAIRY,그릭요거트,강훈목장
[건어물상회] 한입에 쏙 치즈 오징어,간식류,과자/스낵,SNACK,치즈 오징어,건어물상회
[LITTLENECK] 리틀넥 비프 머쉬룸 리조또,간편식,밀키트,RTC_MEAL,밀키트,LITTLENECK
[김재식헬스푸드] 포도씨 담은 포도즙,음료,주스,BEVERAGE,포도즙,김재식헬스푸드
[KF365] 에어프라이어용 닭가슴살 미니 카츠,유제품,우유/두유,DAIRY,초코우유,KF365
[돌아와요부산어묵] 특상천 어묵,수산물,어육가공식품,SIMPLE_PROCESSED,어묵,돌아와요부산어묵
[대천김] 곱창 캔김,상온식품,김/자반,DRIED_SEAFOOD,김,대천김
[네스프레소] 페스티브 시나몬 타마린드향 커피 캡슐,음료,커피/차,BEVERAGE,커피캡슐,네스프레소
[매일] 허쉬 초콜릿 드링크 바나나,유제품,우유/두유,DAIRY,초코우유,매일
[담터] 콘푸레이크천마차,음료,커피/차,BEVERAGE,천마차,담터
레몬 레이슈,술,기타 주류,ALCOHOL,사케,기쿠마사무네주조
[내츄럴플러스] 혈당케어 유산균,기타,기타,UNKNOWN,유산균,내츄럴플러스
[땡스오트] 리얼 그래놀라,상온식품,시리얼,GRAIN,그래놀라,땡스오트
[YOZM] 플레인 그릭요거트,유제품,요거트,DAIRY,그릭요거트,YOZM
[동원] 바른어묵 사각 (갈치 실꼬리돔),수산물,어육가공식품,SIMPLE_PROCESSED,어묵,동원
[땅끝농협] 국산 다진마늘,채소/곡물류,채소,RAW_PRODUCE,마늘,땅끝농협
닷사이 준마이 다이긴죠 45,술,기타 주류,ALCOHOL,사케,아사히 주조
단즈카 애플,술,기타 주류,ALCOHOL,보드카,단즈카
[Picard] 홀밀크 케이크,간식류,디저트/케이크,BAKERY,케이크,Picard
[동원] 양반 찍먹 김부각,기타,기타,UNKNOWN,김부각,동원
[로로멜로] 아이스 생초콜릿,간식류,초콜릿/사탕,SNACK,초콜릿,로로멜로
[꼬손] 껍질벗긴 들깨가루,조미료,가루분말,SAUCE_SEASONING,들깨가루,꼬손
[교토퍼펙트말차] 파운드 케이크,간식류,디저트/케이크,BAKERY,케이크,교토퍼펙트말차
[다이센] 과일 아이스바,간식류,디저트/케이크,BAKERY,아이스크림,다이센
[둥구나무] 햄감자채볶음,간편식,반찬류,SIMPLE_PROCESSED,감자채볶음,둥구나무
[라라스윗] 저당 생요거트바,간식류,디저트/케이크,BAKERY,아이스크림,라라스윗
헤이먼스 런던 드라이 진,술,기타 주류,ALCOHOL,진,헤이먼스
[마마리] 트러플 바질페스토,조미료,양념/소스,SAUCE_SEASONING,바질 페스토,마마리
[달라코스타] 유기농 파스타,채소/곡물류,면류,GRAIN,파스타면,달라코스타
[KF365] 컷팅파인애플 청크,과일/견과류,과일,RAW_FRUIT,파인애플,KF365
[닥터유] 프로 미니 단백바,간식류,과자/스낵,SNACK,프로틴바,닥터유
[만전김] 햇살과 바람이 길러낸 유기김 (조미),상온식품,김/자반,DRIED_SEAFOOD,김,만전김
[25-26 햇올리브][르구떼] 에코 나이트 엑스트라버진 오일,조미료,식용유/기름,SAUCE_SEASONING,올리브유,25-26 햇올리브
[닥터메타] 티컨트롤 요오드 1000,기타,기타,UNKNOWN,요오드,닥터메타
[네이처빌] 우리쌀 바지락 쌀칼국수,간편식,밀키트,RTC_MEAL,밀키트,네이처빌
[대흥] 염장해파리 (냉장),수산물,오징어/문어,RAW_SEAFOOD,해파리,대흥
[그랑퍼마쥬] 프랑스 씨솔트 천일염 버터,유제품,버터/생크림,DAIRY,버터,그랑퍼마쥬
[더브레드블루] 무화과깜빠뉴,간식류,빵류,BAKERY,깜빠뉴,더브레드블루
818데킬라블랑코,술,기타 주류,ALCOHOL,데낄라,818 데킬라
[니아르] 퓨어애사비,조미료,양념/소스,SAUCE_SEASONING,애플사이다비니거,니아르
[그릭오] 말차&홍차 그릭요거트,유제품,요거트,DAIRY,그릭요거트,그릭오
[닥터유] 저당 에너지바,간식류,과자/스낵,SNACK,에너지바,닥터유
[CJ] 자메이카 Style 치킨,간편식,냉동식품,FROZEN_MEAL,치킨,CJ
[노시타]화이트단무지,간편식,반찬류,SIMPLE_PROCESSED,단무지,노시타
[르루] 유기농 치커리 대체커피,음료,커피/차,BEVERAGE,대체 커피,르루
[KF365] 두툼한 국산 오징어채 (냉동),수산물,오징어/문어,RAW_SEAFOOD,오징어,KF365
[라라스윗] 스틱바 아이스크림,간식류,디저트/케이크,BAKERY,아이스크림,라라스윗
[대천김] 짜지 않은 재래김,상온식품,김/자반,DRIED_SEAFOOD,김,대천김
[HBAF] 먼투썬 하루견과 퍼플,과일/견과류,견과류,RAW_FRUIT,견과류,HBAF
부쉬밀12년싱글(신),술,기타 주류,ALCOHOL,위스키,부쉬밀
[KF365] 닭가슴살로 만든 닭갈비,간편식,밀키트,RTC_MEAL,밀키트,KF365
[Kurly's] 동물복지 닭 아랫날개 (윙),육류/계란,닭고기,RAW_MEAT,윙,Kurly's
오리지널 비어 컴퍼니 페도라 쾰시 (맥주),술,맥주,ALCOHOL,맥주,오리지널
[맥파이앤타이거] 논카페인 티머그,음료,커피/차,BEVERAGE,차,맥파이앤타이거
조니 워커 블루 라벨,술,기타 주류,ALCOHOL,위스키,조니워커
[더 샤퀴테리아] 이탈리안 살라미 오리지널&치즈 샘플러,육류/계란,가공육(햄/소시지),PROCESSED_MEAT,살라미,더 샤퀴테리아
[Chai797] 블랙하가우,간편식,냉동식품,FROZEN_MEAL,만두,Chai797
[그린너트] 아몬드분태,과일/견과류,견과류,RAW_FRUIT,아몬드 분말,그린너트
폴존 PX 셀렉트,술,기타 주류,ALCOHOL,위스키,존 디스틸러리즈
운드라가 테루아 헌터 까베르네 소비뇽,술,와인,ALCOHOL,레드 와인,운드라가
[KF365] 깐 계란,간편식,반찬류,SIMPLE_PROCESSED,삶은 계란,KF365
[나폴레옹] 유자 스폰지 케이크,간식류,디저트/케이크,BAKERY,케이크,나폴레옹
[Dole] 후룻컵 알로코코,간식류,디저트/케이크,BAKERY,과일컵,Dole
카쿠시구라,술,기타 주류,ALCOHOL,보리 쇼츄,하마다 주조
보데가스 까레 띤또 소브레 리아스,술,와인,ALCOHOL,레드 와인,보데가스
[노티드] 스마일 만쥬,간식류,빵류,BAKERY,만쥬,노티드
그랑크뤼 샴페인 마이 엑스트라 브뤼,술,와인,ALCOHOL,스파클링 와인,샴페인 마이
얀 뒤리유 럽 앤 핍,술,와인,ALCOHOL,화이트 와인,얀 뒤리유
[Yaam!] 크루통,간식류,빵류,BAKERY,다이스 식빵,Yaam!
아이덴티티 보드카 베리,술,기타 주류,ALCOHOL,보드카,카사 마에스트리
[라벨리] 빙수,간식류,디저트/케이크,BAKERY,빙수,라벨리
[dole] 후룻볼 복숭아 팩,간식류,디저트/케이크,BAKERY,과일컵,dole
[강릉상회] 황금빛 황태채,수산물,멸치/건어물,DRIED_SEAFOOD,황태,강릉상회
레칙10년,술,기타 주류,ALCOHOL,위스키,토버머리
[덴프스] 덴마크 유산균이야기 보자기,기타,기타,UNKNOWN,유산균,덴프스
[그리팅] 간편 용기죽,간편식,레트로트,RTC_MEAL,죽,그리팅
[KF365] 닭가슴살 샤브샤브 돌돌말이 (냉동),육류/계란,닭고기,RAW_MEAT,샤브샤브용 닭고기,KF365
마스미 아카,술,기타 주류,ALCOHOL,사케,미야사키 양조
[다시다] 명품 골드 쇠고기 96G,조미료,조미료,SAUCE_SEASONING,다시다,다시다
텐손 코우린,술,기타 주류,ALCOHOL,고구마 소주,카구라 주조
[동서] 애사비콤부차 피치패션프룻,음료,커피/차,BEVERAGE,콤부차,동서
얄리 리제르바 까르메네르,술,와인,ALCOHOL,레드 와인,얄리
[1등급 한우] 등심 구이용 (냉장),육류/계란,소고기,RAW_MEAT,등심,1등급 한우
[매일] 어메이징 오트 오리지널,음료,주스,BEVERAGE,오트음료,매일
[네스프레소 버츄오] 로스티드 헤이즐넛향 커피 캡슐,음료,커피/차,BEVERAGE,커피 캡슐,네스프레소 버츄오
[더오담] 가마솥 누룽지 (국내산),간식류,과자/스낵,SNACK,누룽지,더오담
조니워커 블랙,술,기타 주류,ALCOHOL,위스키,조니워커
[VASAK] 김부각 시그니처,상온식품,김/자반,DRIED_SEAFOOD,김부각,VASAK
[1901] 이베리코 세보 하몽 슬라이스,육류/계란,가공육(햄/소시지),PROCESSED_MEAT,하몽,1901
[도리깨침] 구절판,간편식,밀키트,RTC_MEAL,밀키트,도리깨침
[네스프레소 버츄오] 더블 에스프레소 키아로 커피 캡슐,음료,커피/차,BEVERAGE,커피 캡슐,네스프레소 버츄오
[리틀스페인] 문어 감바스 알 아히요,간편식,밀키트,RTC_MEAL,밀키트,리틀스페인
[레오나르디] 모데나산 발사믹 비니거 DOP,조미료,양념/소스,SAUCE_SEASONING,발사믹 식초,레오나르디
[랩노쉬] 단백쿠키바 골라담기,간식류,과자/스낵,SNACK,프로틴바,랩노쉬
[KF365] 16brix이상 고당도 상주 샤인머스켓,과일/견과류,과일,RAW_FRUIT,샤인머스켓,KF365
[26년 설] 화요53적마에디션,술,전통주,ALCOHOL,전통 소주,26년 설
[고래주방] 유부주머니 어묵탕,간편식,밀키트,RTC_MEAL,밀키트,고래주방
[남양] 불가리스 플레인 요거트,유제품,요거트,DAIRY,요거트,남양
[리치몬드 과자점] 베르그 슈타이거 호밀빵,간식류,빵류,BAKERY,호밀빵,리치몬드 과자점
[Picard] 버섯 고르곤졸라 타르트,간식류,디저트/케이크,BAKERY,타르트,Picard
[매일] 소화가 잘 되는 우유 초콜릿,간식류,초콜릿/사탕,SNACK,초콜릿,매일
[리코스] 나쵸,간식류,과자/스낵,SNACK,나쵸,리코스
[YOZM] 플레인 그릭요거트 소프트,유제품,요거트,DAIRY,그릭요거트,YOZM
[만나다] 유기농 바나나 내외,과일/견과류,과일,RAW_FRUIT,바나나,만나다
나흐트골드 베른아우스레제,술,와인,ALCOHOL,레드 와인,니흐트골드
[마이노멀] 저당 아이스크림,간식류,디저트/케이크,BAKERY,아이스크림,마이노멀
생 레미XO,술,기타 주류,ALCOHOL,브랜디,생 레미
[동원] Dole 컵젤리,간식류,디저트/케이크,BAKERY,젤리,동원
[만전김] 만전곱창돌김입니다,상온식품,김/자반,DRIED_SEAFOOD,김,만전김
[KF365] 1+ 한우 양지 덩어리 세절 (냉동),육류/계란,소고기,RAW_MEAT,양지,KF365
로르나노 끼안티 클라시코 리제르바 레 반디트,술,와인,ALCOHOL,레드 와인,로르나노
[마마리] 바질페스토 파스타 샐러드,간편식,밀키트,RTC_MEAL,밀키트,마마리
[더 더치] 스페셜 트라이 컬러 치즈,유제품,치즈,DAIRY,치즈,더 더치
[YOZM] 플레인 그릭요거트,유제품,요거트,DAIRY,그릭요거트,YOZM
[드시모네] 키즈 스텝1 딸기향 유산균,기타,기타,UNKNOWN,유산균,드시모네
보르도 비네암 바이오 풀 보르도,술,와인,ALCOHOL,레드 와인,보르도 비네암
봄베이 선셋,술,기타 주류,ALCOHOL,진,봄베이
[도제식빵] 순통밀 식빵,간식류,빵류,BAKERY,식빵,도제식빵
[리모데나] 유기농 화이트 콘디멘토,조미료,양념/소스,SAUCE_SEASONING,콘디멘토,리모데나
[[LOCOS BBQ] ] 치폴레 풀드 포크,간편식,레트로트,RTC_MEAL,레트로트,[LOCOS BBQ
[근대골목단팥빵] 우리맛 생크림 단팥빵,간식류,빵류,BAKERY,단팥빵,근대골목단팥빵
[뉴트리원] 초임계 알티지 오메가3 트리플,기타,기타,UNKNOWN,오메가3,뉴트리원
[더 샤퀴테리아] 블루미 살라미 까챠토레,육류/계란,가공육(햄/소시지),PROCESSED_MEAT,살라미,더 샤퀴테리아
[KF365] 노르웨이 생연어회&스테이크,간편식,밀키트,RTC_MEAL,밀키트,KF365
[갓지은] 흑미견과찰떡,간식류,떡,SNACK,찰떡,갓지은
[덴마크] 떠먹는 요거트 플레인,유제품,요거트,DAIRY,요거트,덴마크
[동광젓갈] 비빔오징어젓,간편식,반찬류,SIMPLE_PROCESSED,오징어 젓갈,동광젓갈
[마이노멀] 국산 저당 고추장,조미료,양념/소스,SAUCE_SEASONING,고추장,마이노멀
[덴마크] 후레쉬 모짜렐라,유제품,치즈,DAIRY,모짜렐라 치즈,덴마크
[마켓오] 구운김 톡스낵,상온식품,김/자반,DRIED_SEAFOOD,김,마켓오
[더리얼] 100억 유산균 2.0,기타,기타,UNKNOWN,유산균,더리얼
[감자밭] 인기 감자빵,간식류,빵류,BAKERY,감자빵,감자밭
부쉬밀 오리지널,술,기타 주류,ALCOHOL,위스키,부쉬밀
[라벨리] 깨먹는 티라미수 아이스크림,간식류,디저트/케이크,BAKERY,아이스크림,라벨리
[그녀의빵공장] 라우겐,간식류,빵류,BAKERY,라우겐,그녀의빵공장
[MD's Pick] 조항현 생산자의 성환 왕 배,과일/견과류,과일,RAW_FRUIT,배,MD's Pick
[데이라이프] 아이 뮨 베이비키즈 아연,기타,기타,UNKNOWN,아연,데이라이프
[누테이블] 에그샐러드,간편식,샐러드팩,RTC_MEAL,에그샐러드,누테이블
[광천김] 핑크퐁 키즈김자반,상온식품,김/자반,DRIED_SEAFOOD,김자반,광천김
[농심] 신라면 더레드,간편식,라면,INSTANT,신라면 더 레드,농심
[돈시몬] 착즙 레몬주스,음료,주스,BEVERAGE,레몬주스,돈시몬
[드시모네] 키즈 스텝1 블루베리향 유산균,기타,기타,UNKNOWN,유산균,드시모네
[건나물] 건가지,채소/곡물류,채소,RAW_PRODUCE,가지,건나물
[니뽕내뽕] 크뽕 (크림 짬뽕),간편식,밀키트,RTC_MEAL,밀키트,니뽕내뽕
멜로우 콘 위스키,술,기타 주류,ALCOHOL,위스키,헤븐 힐
[krikri 크리크리] 그리스 그릭 요거트,유제품,요거트,DAIRY,그릭요거트,krikri 크리크리
[Kurly's] 쫀득한 베이글(플레인),간식류,빵류,BAKERY,베이글,Kurly's
[Kurly's] 동물복지 반숙란,육류/계란,계란,RAW_MEAT,반숙란,Kurly's
[Kurly's] 1++ 한우 국거리 (냉장),육류/계란,소고기,RAW_MEAT,국거리용 소고기,Kurly's
[롯데호텔] 동치미,간편식,반찬류,SIMPLE_PROCESSED,동치미,롯데호텔
레스티냑 바 뜨 페흐 부아흐 2021,술,와인,ALCOHOL,레드 와인,샤토 레스티냑
[떡미당] 밥알찹쌀떡,간식류,떡,SNACK,찹쌀떡,떡미당
[도시곳간] 그린빈표고버섯볶음,간편식,반찬류,SIMPLE_PROCESSED,버섯볶음,도시곳간
[둥구나무] 톳두부무침,긴편식,반찬류,SIMPLE_PROCESSED,톳 두부 무침,둥구나무
[도제식빵] 순통밀 식빵,간식류,빵류,BAKERY,식빵,도제식빵
[다담] 냉이된장찌개 양념,조미료,양념/소스,SAUCE_SEASONING,된장찌개 양념,다담
[KF365] 한돈 앞다리 용도별 균일가,육류/계란,돼지고기,RAW_MEAT,앞다리살,KF365
[동서] 티백,음료,커피/차,BEVERAGE,티백,동서
[롯데] 칸쵸,간식류,과자/스낵,SNACK,칸쵸,롯데
비네티 로미오 노베볼레 로마냐 스푸만테 로사토 엑스트라 드라이,술,와인,ALCOHOL,스파클링 와인,체비코
[Picard] 버터 뺑 오 쇼콜라,간식류,디저트/케이크,BAKERY,쇼콜라,Picard
[광동생활건강] 바르게 만든 흑염소진액,기타,기타,UNKNOWN,흠염소 진액,광동생활건강
[귤로장생] 제주 감귤 (비가림),과일/견과류,과일,RAW_FRUIT,감귤,귤로장생
음mmm!로제,술,와인,ALCOHOL,스파클링 와인,음mmm!
[25-26 햇올리브][까사스 디 후알도] 피쿠알 엑스트라버진,조미료,식용유/기름,SAUCE_SEASONING,올리브유,25-26 햇올리브
[대림선] 24 7 쫄깃 찰순대,간편식,레트로트,RTC_MEAL,레트로트,대림선
[KF365] 갈색 구운란,육류/계란,계란,RAW_MEAT,구운란,KF365
[DIMES] 석류 착즙주스,음료,주스,BEVERAGE,석류주스,DIMES
[디어패밀리] 마누카꿀 프로폴리스 캔디,간식류,초콜릿/사탕,SNACK,레몬 캔디,디어패밀리
[김구원선생] 국산콩 연두부,채소/곡물류,콩/두부,SIMPLE_PROCESSED,연두부,김구원선생
닛카 싱글몰트 카미야기쿄,술,기타 주류,ALCOHOL,위스키,닛카
[krikri 크리크리] 그리스 그릭 요거트,유제품,요거트,DAIRY,그릭요거트,krikri 크리크리
[마음이가] 콩쑥개떡,간식류,떡,SNACK,개떡,마음이가
[라무라] 육즙가득 닭껍질 교자 만두,간편식,냉동식품,FROZEN_MEAL,만두,라무라
[고래사] 어묵면,채소/곡물류,면류,GRAIN,어묵 면,고래사
이브코트 보르도 므왈레,술,와인,ALCOHOL,화이트 와인,이브코트
[동원] 야채참치,상온식품,참치/스팸캔,CANNED,야채참치,동원
[롯데웰푸드] 일품 팥빙수,간식류,디저트/케이크,BAKERY,팥빙수,롯데웰푸드
[고메] 소바바치킨 마쏘킥 순살,간편식,냉동식품,FROZEN_MEAL,치킨,고메
[담터] 생강차 플러스,음료,커피/차,BEVERAGE,생강차,담터
[UCC] 더 블렌드 인스턴트 커피,음료,커피/차,BEVERAGE,커피,UCC
[맥심] 디카페인 커피믹스,음료,커피/차,BEVERAGE,믹스 커피,맥심
[HBAF] 와사비맛 아몬드,간식류,과자/스낵,SNACK,와사비 아몬드,HBAF
[맑은물에] 참좋은 국산콩 순두부,채소/곡물류,콩/두부,SIMPLE_PROCESSED,순두부,맑은물에
[CJ] 맛밤,간식류,과자/스낵,SNACK,맛밤,CJ
[Better me] 백색 반숙란,육류/계란,계란,RAW_MEAT,반숙란,Better me
[ardo] 냉동브로콜리,채소/곡물류,채소,RAW_PRODUCE,브로콜리,ardo
[KF365] 국산 손질 꽃게 (냉동),수산물,새우/게,RAW_SEAFOOD,꽃게,KF365
[더오담] 가마솥 누룽지 (국내산),간식류,과자/스낵,SNACK,누룽지,더오담
[담꽃] 생강차 스틱,음료,커피/차,BEVERAGE,생강차,담꽃
[김재규우리떡연구소] 제주해풍 팥쑥떡,간식류,떡,SNACK,쑥떡,김재규우리떡연구소
[라라스윗] 저당 넛티 초코바,간식류,과자/스낵,SNACK,초코바,라라스윗
[ardo] 레인보우 베지터블,채소/곡물류,채소,RAW_PRODUCE,채소류,ardo
[가보팜스] 프리미엄 야생화꿀,조미료,양념/소스,SAUCE_SEASONING,꿀,가보팜스
[김소영 아티장의 안단테] 포인트 레이스 토마,유제품,치즈,DAIRY,치즈,김소영 아티장의 안단테
[6다이닝] 이베리코 모둠구이,육류/계란,돼지고기,RAW_MEAT,모둠 돼지고기,6다이닝
[마음이가] 우리쌀 조랭이떡,간식류,떡,SNACK,조랭이떡,마음이가
[HUGO&VICTOR] 스콘,간식류,디저트/케이크,BAKERY,스콘,HUGO&VICTOR
[KF365] 1+ 한우 불고기용 (냉장),육류/계란,소고기,RAW_MEAT,불고기,KF365
[기뜬정] 수제 호두정과,간식류,디저트/케이크,BAKERY,호두정과,기뜬정
[맥심] 모카골드 마일드 커피믹스,음료,커피/차,BEVERAGE,믹스 커피,맥심
[LOTS OF LOVE] 봄맛듬뿍 곤드레밥,간편식,레트로트,RTC_MEAL,레트로트,LOTS OF LOVE
[고래주방] 우리쌀 동글동글떡,간식류,떡,SNACK,떡,고래주방
